,Home Team Possession %,Home Team Off Target Shots,Home Team On Target Shots,Home Team Corners,Home Team Throw Ins,Home Team Pass Success %,Home Team Aerials Won,Home Team Clearances,Home Team Fouls,Home Team Yellow Cards,Home Team Red Cards,Away Team Off Target Shots,Away Team On Target Shots,Away Team Corners,Away Team Throw Ins,Away Team Pass Success %,Away Team Aerials Won,Away Team Clearances,Away Team Fouls,Away Team Yellow Cards,Away Team Red Cards,Full Time Result
636,51,6.0,3.0,3.0,24.0,85.0,9.0,9.0,15.0,0.0,0.0,3.0,1.0,4.0,16.0,83.0,13.0,13.0,12.0,3.0,0.0,0
637,51,3.0,3.0,7.0,21.0,82.0,20.0,8.0,9.0,2.0,0.0,5.0,4.0,7.0,19.0,80.0,16.0,15.0,13.0,0.0,0.0,2
638,65,6.0,2.0,6.0,26.0,83.0,14.0,8.0,12.0,2.0,1.0,5.0,3.0,6.0,20.0,70.0,13.0,52.0,12.0,3.0,0.0,2
639,68,4.0,8.0,6.0,20.0,86.0,8.0,15.0,13.0,3.0,0.0,6.0,3.0,7.0,17.0,69.0,8.0,16.0,10.0,2.0,0.0,0
640,53,4.0,5.0,8.0,25.0,83.0,13.0,19.0,19.0,1.0,0.0,5.0,1.0,1.0,20.0,83.0,10.0,19.0,10.0,2.0,0.0,0
641,57,4.0,5.0,2.0,13.0,85.0,15.0,26.0,20.0,5.0,0.0,4.0,2.0,6.0,21.0,79.0,10.0,8.0,12.0,3.0,0.0,0
642,46,7.0,1.0,4.0,30.0,67.0,20.0,20.0,19.0,6.0,0.0,3.0,2.0,5.0,29.0,73.0,21.0,32.0,16.0,5.0,0.0,2
643,53,6.0,4.0,12.0,17.0,79.0,16.0,19.0,12.0,1.0,0.0,4.0,6.0,6.0,24.0,78.0,19.0,25.0,13.0,3.0,0.0,0
644,55,5.0,6.0,1.0,27.0,79.0,19.0,12.0,5.0,1.0,0.0,3.0,4.0,2.0,15.0,76.0,19.0,14.0,14.0,3.0,0.0,0
645,69,4.0,4.0,9.0,24.0,85.0,11.0,7.0,8.0,2.0,0.0,2.0,3.0,2.0,16.0,71.0,5.0,46.0,18.0,5.0,0.0,1
646,47,8.0,4.0,3.0,20.0,83.0,13.0,21.0,12.0,2.0,0.0,10.0,8.0,10.0,18.0,85.0,13.0,21.0,11.0,1.0,0.0,2
647,55,2.0,8.0,4.0,23.0,78.0,21.0,13.0,24.0,7.0,0.0,1.0,0.0,1.0,27.0,71.0,10.0,19.0,13.0,4.0,0.0,0
648,53,8.0,3.0,5.0,22.0,73.0,12.0,5.0,20.0,4.0,0.0,1.0,6.0,0.0,25.0,73.0,18.0,35.0,13.0,2.0,0.0,2
649,36,3.0,4.0,3.0,23.0,75.0,9.0,17.0,17.0,0.0,2.0,9.0,8.0,5.0,21.0,83.0,12.0,9.0,9.0,2.0,0.0,2
650,56,3.0,12.0,10.0,15.0,85.0,8.0,6.0,13.0,2.0,0.0,2.0,3.0,5.0,13.0,81.0,9.0,21.0,12.0,3.0,0.0,0
651,57,7.0,2.0,6.0,21.0,82.0,13.0,6.0,9.0,1.0,0.0,5.0,3.0,2.0,16.0,80.0,11.0,34.0,8.0,2.0,0.0,2
652,49,6.0,4.0,10.0,21.0,70.0,7.0,18.0,12.0,5.0,0.0,2.0,4.0,9.0,17.0,73.0,12.0,28.0,14.0,2.0,0.0,1
653,55,3.0,7.0,10.0,17.0,76.0,17.0,9.0,11.0,5.0,0.0,3.0,2.0,4.0,20.0,70.0,23.0,18.0,13.0,3.0,0.0,1
654,43,6.0,4.0,6.0,20.0,73.0,21.0,26.0,9.0,4.0,0.0,5.0,4.0,4.0,21.0,81.0,16.0,19.0,19.0,7.0,1.0,0
655,31,5.0,0.0,6.0,30.0,70.0,9.0,16.0,18.0,3.0,0.0,1.0,7.0,2.0,12.0,89.0,7.0,20.0,10.0,2.0,0.0,2
656,58,7.0,3.0,10.0,25.0,80.0,11.0,18.0,12.0,4.0,0.0,4.0,3.0,3.0,25.0,72.0,15.0,41.0,16.0,3.0,0.0,1
657,46,3.0,1.0,3.0,25.0,74.0,13.0,22.0,17.0,1.0,0.0,4.0,6.0,0.0,30.0,77.0,22.0,15.0,14.0,2.0,0.0,2
658,44,3.0,3.0,6.0,20.0,76.0,30.0,15.0,13.0,2.0,0.0,12.0,5.0,7.0,29.0,80.0,19.0,27.0,11.0,1.0,0.0,2
659,33,1.0,8.0,8.0,19.0,62.0,16.0,20.0,16.0,4.0,0.0,4.0,1.0,3.0,36.0,82.0,17.0,24.0,15.0,4.0,0.0,0
660,48,6.0,3.0,3.0,24.0,72.0,27.0,18.0,8.0,2.0,0.0,3.0,4.0,4.0,22.0,73.0,14.0,16.0,13.0,4.0,0.0,0
661,70,6.0,9.0,5.0,16.0,90.0,6.0,8.0,7.0,0.0,0.0,4.0,1.0,3.0,14.0,76.0,5.0,16.0,13.0,3.0,0.0,0
662,43,4.0,1.0,5.0,22.0,68.0,18.0,35.0,21.0,3.0,0.0,6.0,6.0,3.0,39.0,73.0,30.0,17.0,9.0,2.0,0.0,0
663,52,5.0,7.0,10.0,28.0,81.0,16.0,12.0,12.0,1.0,0.0,3.0,2.0,1.0,25.0,79.0,7.0,19.0,8.0,1.0,0.0,0
664,59,6.0,3.0,8.0,36.0,69.0,29.0,15.0,17.0,5.0,0.0,5.0,1.0,0.0,35.0,54.0,27.0,20.0,18.0,2.0,0.0,1
665,45,7.0,6.0,8.0,27.0,68.0,29.0,10.0,16.0,2.0,0.0,3.0,1.0,0.0,24.0,75.0,10.0,26.0,16.0,4.0,0.0,0
666,55,9.0,4.0,5.0,10.0,83.0,16.0,18.0,10.0,2.0,0.0,3.0,6.0,8.0,22.0,84.0,10.0,21.0,12.0,1.0,0.0,0
667,49,5.0,9.0,5.0,17.0,74.0,27.0,17.0,12.0,1.0,0.0,2.0,1.0,6.0,27.0,76.0,13.0,18.0,9.0,0.0,0.0,0
668,52,6.0,6.0,6.0,11.0,83.0,15.0,8.0,10.0,4.0,0.0,5.0,4.0,5.0,14.0,86.0,12.0,13.0,13.0,4.0,0.0,2
669,41,3.0,1.0,2.0,23.0,71.0,13.0,29.0,12.0,6.0,0.0,5.0,2.0,8.0,32.0,77.0,19.0,14.0,20.0,3.0,0.0,1
670,43,4.0,4.0,3.0,23.0,60.0,14.0,20.0,12.0,1.0,0.0,9.0,6.0,3.0,36.0,73.0,20.0,16.0,12.0,2.0,0.0,1
671,62,5.0,3.0,7.0,25.0,79.0,19.0,10.0,14.0,6.0,0.0,2.0,1.0,2.0,29.0,72.0,25.0,35.0,11.0,2.0,0.0,0
672,62,6.0,3.0,11.0,26.0,83.0,19.0,7.0,16.0,4.0,0.0,2.0,7.0,5.0,15.0,74.0,9.0,39.0,17.0,5.0,0.0,2
673,32,6.0,2.0,6.0,11.0,66.0,15.0,23.0,8.0,2.0,0.0,11.0,6.0,12.0,32.0,87.0,15.0,7.0,10.0,5.0,0.0,1
674,53,7.0,6.0,2.0,27.0,77.0,9.0,13.0,8.0,2.0,0.0,6.0,1.0,1.0,27.0,72.0,17.0,22.0,12.0,3.0,0.0,0
675,55,5.0,5.0,5.0,33.0,76.0,22.0,27.0,15.0,3.0,0.0,3.0,5.0,7.0,23.0,70.0,21.0,42.0,9.0,2.0,0.0,2
676,41,7.0,7.0,6.0,19.0,70.0,16.0,24.0,7.0,3.0,0.0,5.0,4.0,2.0,25.0,77.0,22.0,16.0,14.0,3.0,0.0,0
677,32,5.0,6.0,4.0,11.0,78.0,6.0,23.0,17.0,8.0,0.0,6.0,6.0,4.0,18.0,89.0,9.0,8.0,9.0,4.0,0.0,1
678,48,9.0,4.0,4.0,24.0,76.0,18.0,16.0,14.0,1.0,0.0,7.0,6.0,5.0,18.0,74.0,25.0,16.0,14.0,0.0,0.0,2
679,63,7.0,12.0,8.0,13.0,89.0,10.0,23.0,10.0,2.0,0.0,3.0,4.0,8.0,26.0,80.0,5.0,24.0,10.0,2.0,0.0,0
680,54,5.0,7.0,9.0,30.0,74.0,13.0,20.0,10.0,4.0,1.0,6.0,3.0,6.0,33.0,68.0,20.0,24.0,10.0,5.0,0.0,0
681,50,5.0,11.0,5.0,27.0,77.0,18.0,5.0,14.0,2.0,0.0,2.0,5.0,5.0,26.0,79.0,12.0,20.0,12.0,3.0,0.0,0
682,62,5.0,6.0,8.0,26.0,83.0,10.0,24.0,8.0,2.0,0.0,1.0,4.0,2.0,16.0,72.0,14.0,23.0,17.0,4.0,0.0,0
683,68,7.0,3.0,4.0,12.0,90.0,6.0,6.0,17.0,3.0,0.0,5.0,6.0,3.0,15.0,80.0,7.0,15.0,15.0,3.0,0.0,2
684,61,5.0,2.0,11.0,36.0,79.0,10.0,8.0,15.0,4.0,0.0,3.0,3.0,0.0,22.0,67.0,16.0,26.0,8.0,3.0,0.0,1
685,54,5.0,1.0,13.0,35.0,81.0,20.0,17.0,16.0,2.0,0.0,4.0,2.0,1.0,19.0,75.0,12.0,16.0,14.0,5.0,0.0,1
686,64,4.0,5.0,5.0,23.0,78.0,16.0,7.0,14.0,2.0,0.0,4.0,1.0,1.0,29.0,65.0,20.0,26.0,15.0,4.0,0.0,1
687,52,2.0,3.0,4.0,29.0,71.0,14.0,15.0,15.0,3.0,0.0,3.0,4.0,3.0,31.0,70.0,18.0,25.0,12.0,3.0,0.0,2
688,65,5.0,6.0,8.0,30.0,80.0,20.0,9.0,22.0,4.0,0.0,3.0,2.0,3.0,20.0,67.0,16.0,30.0,12.0,4.0,0.0,2
689,54,8.0,4.0,4.0,33.0,71.0,35.0,13.0,17.0,5.0,0.0,4.0,1.0,6.0,26.0,66.0,24.0,29.0,12.0,3.0,0.0,1
690,49,3.0,1.0,5.0,26.0,76.0,13.0,8.0,14.0,1.0,0.0,6.0,2.0,5.0,22.0,76.0,18.0,20.0,10.0,3.0,0.0,1
691,61,6.0,6.0,6.0,18.0,85.0,22.0,16.0,9.0,1.0,0.0,6.0,2.0,7.0,24.0,72.0,12.0,12.0,13.0,3.0,0.0,0
692,53,5.0,4.0,3.0,24.0,76.0,22.0,17.0,13.0,2.0,0.0,6.0,5.0,5.0,25.0,74.0,21.0,32.0,14.0,2.0,0.0,2
693,26,3.0,1.0,5.0,23.0,62.0,15.0,30.0,14.0,1.0,0.0,3.0,6.0,9.0,27.0,86.0,14.0,9.0,13.0,3.0,0.0,0
694,51,3.0,2.0,4.0,20.0,78.0,20.0,22.0,13.0,4.0,0.0,6.0,3.0,3.0,27.0,76.0,28.0,14.0,18.0,3.0,0.0,0
695,41,6.0,2.0,7.0,21.0,68.0,13.0,12.0,7.0,2.0,0.0,7.0,5.0,7.0,27.0,78.0,17.0,28.0,11.0,5.0,0.0,2
696,50,11.0,8.0,10.0,22.0,81.0,15.0,16.0,15.0,2.0,0.0,2.0,4.0,3.0,17.0,76.0,17.0,18.0,18.0,2.0,0.0,0
697,53,7.0,3.0,8.0,28.0,75.0,19.0,16.0,9.0,2.0,0.0,10.0,3.0,5.0,24.0,72.0,19.0,18.0,12.0,2.0,0.0,0
698,44,6.0,7.0,0.0,27.0,71.0,19.0,16.0,8.0,1.0,0.0,5.0,4.0,5.0,29.0,80.0,10.0,17.0,14.0,3.0,0.0,0
699,39,11.0,5.0,7.0,8.0,77.0,21.0,12.0,8.0,1.0,0.0,6.0,6.0,4.0,17.0,85.0,15.0,23.0,9.0,1.0,0.0,2
700,51,4.0,4.0,4.0,32.0,73.0,20.0,21.0,10.0,5.0,0.0,3.0,2.0,6.0,17.0,72.0,26.0,27.0,12.0,0.0,0.0,0
701,37,4.0,5.0,5.0,17.0,81.0,3.0,19.0,10.0,4.0,0.0,5.0,11.0,6.0,15.0,89.0,6.0,12.0,10.0,1.0,0.0,2
702,56,6.0,4.0,3.0,17.0,82.0,7.0,20.0,11.0,2.0,0.0,9.0,2.0,10.0,19.0,74.0,18.0,5.0,21.0,5.0,0.0,1
703,43,2.0,4.0,2.0,34.0,62.0,17.0,11.0,16.0,3.0,0.0,3.0,4.0,0.0,26.0,78.0,16.0,15.0,11.0,2.0,0.0,0
704,66,9.0,5.0,12.0,20.0,84.0,13.0,9.0,14.0,4.0,0.0,3.0,4.0,4.0,13.0,71.0,16.0,30.0,18.0,3.0,0.0,1
705,47,5.0,7.0,8.0,28.0,66.0,19.0,23.0,13.0,3.0,0.0,3.0,3.0,2.0,23.0,71.0,28.0,20.0,14.0,5.0,0.0,2
706,58,8.0,3.0,10.0,27.0,84.0,15.0,12.0,15.0,2.0,0.0,1.0,4.0,0.0,15.0,77.0,12.0,27.0,8.0,2.0,0.0,1
707,63,3.0,6.0,4.0,26.0,82.0,13.0,14.0,14.0,2.0,0.0,2.0,2.0,3.0,32.0,68.0,11.0,14.0,15.0,4.0,0.0,0
708,56,4.0,3.0,4.0,20.0,79.0,20.0,10.0,16.0,3.0,0.0,8.0,0.0,2.0,19.0,76.0,17.0,15.0,14.0,5.0,0.0,0
709,69,6.0,7.0,7.0,30.0,85.0,12.0,5.0,12.0,3.0,0.0,3.0,2.0,2.0,11.0,70.0,7.0,25.0,15.0,3.0,0.0,2
710,38,3.0,3.0,2.0,28.0,70.0,19.0,21.0,15.0,1.0,0.0,2.0,1.0,2.0,24.0,80.0,13.0,15.0,13.0,1.0,0.0,1
711,50,10.0,6.0,6.0,13.0,83.0,17.0,11.0,14.0,2.0,0.0,3.0,0.0,3.0,20.0,83.0,16.0,19.0,12.0,2.0,0.0,0
712,34,7.0,6.0,6.0,17.0,81.0,7.0,6.0,11.0,1.0,0.0,7.0,10.0,2.0,13.0,92.0,4.0,15.0,8.0,0.0,0.0,2
713,51,3.0,6.0,6.0,19.0,83.0,15.0,13.0,11.0,1.0,0.0,4.0,2.0,3.0,26.0,79.0,11.0,16.0,8.0,2.0,0.0,0
714,51,5.0,4.0,7.0,32.0,74.0,34.0,18.0,19.0,1.0,0.0,4.0,4.0,7.0,11.0,76.0,23.0,28.0,13.0,3.0,0.0,1
715,68,3.0,6.0,8.0,27.0,84.0,19.0,12.0,9.0,0.0,0.0,4.0,2.0,4.0,30.0,70.0,13.0,31.0,7.0,0.0,0.0,2
716,47,8.0,2.0,5.0,20.0,76.0,12.0,17.0,8.0,2.0,0.0,8.0,8.0,7.0,26.0,81.0,16.0,18.0,16.0,1.0,0.0,0
717,61,9.0,6.0,11.0,25.0,87.0,7.0,7.0,9.0,2.0,0.0,0.0,2.0,1.0,23.0,79.0,3.0,25.0,8.0,1.0,0.0,0
718,60,5.0,5.0,8.0,28.0,80.0,15.0,7.0,10.0,2.0,0.0,4.0,3.0,2.0,25.0,76.0,12.0,22.0,17.0,4.0,0.0,2
719,48,3.0,6.0,3.0,16.0,79.0,11.0,15.0,16.0,6.0,0.0,5.0,5.0,4.0,17.0,79.0,13.0,11.0,11.0,7.0,0.0,0
720,62,2.0,9.0,5.0,26.0,87.0,12.0,12.0,14.0,4.0,0.0,4.0,5.0,5.0,20.0,78.0,5.0,14.0,9.0,4.0,0.0,0
721,39,2.0,6.0,4.0,20.0,72.0,10.0,19.0,15.0,6.0,0.0,5.0,6.0,6.0,25.0,81.0,16.0,10.0,9.0,1.0,0.0,2
722,46,7.0,4.0,10.0,32.0,70.0,16.0,15.0,6.0,3.0,0.0,2.0,4.0,4.0,20.0,72.0,15.0,25.0,14.0,3.0,0.0,0
723,72,11.0,10.0,6.0,32.0,89.0,15.0,9.0,11.0,0.0,0.0,1.0,3.0,1.0,11.0,68.0,6.0,23.0,11.0,3.0,0.0,0
724,48,5.0,2.0,11.0,24.0,65.0,19.0,16.0,14.0,0.0,0.0,6.0,1.0,7.0,25.0,70.0,20.0,21.0,8.0,1.0,0.0,1
725,35,3.0,5.0,4.0,16.0,66.0,14.0,40.0,13.0,2.0,0.0,9.0,8.0,9.0,32.0,79.0,16.0,14.0,8.0,1.0,0.0,1
726,55,7.0,3.0,8.0,25.0,73.0,21.0,12.0,25.0,5.0,0.0,5.0,2.0,5.0,21.0,68.0,19.0,17.0,13.0,4.0,0.0,0
727,41,7.0,11.0,8.0,24.0,78.0,7.0,6.0,14.0,4.0,0.0,1.0,4.0,2.0,18.0,86.0,6.0,16.0,12.0,1.0,0.0,1
728,40,1.0,3.0,3.0,35.0,72.0,14.0,16.0,17.0,4.0,0.0,4.0,2.0,5.0,27.0,82.0,24.0,13.0,12.0,1.0,0.0,1
729,64,5.0,4.0,4.0,28.0,80.0,20.0,24.0,13.0,2.0,0.0,3.0,3.0,4.0,26.0,70.0,17.0,24.0,15.0,2.0,0.0,0
730,45,0.0,3.0,1.0,25.0,71.0,9.0,20.0,16.0,2.0,0.0,4.0,6.0,5.0,21.0,76.0,19.0,12.0,17.0,2.0,0.0,0
731,45,4.0,4.0,6.0,15.0,75.0,8.0,20.0,15.0,4.0,0.0,9.0,6.0,6.0,25.0,81.0,23.0,16.0,17.0,4.0,0.0,2
732,38,3.0,6.0,5.0,25.0,62.0,18.0,31.0,14.0,1.0,0.0,5.0,2.0,7.0,24.0,76.0,21.0,16.0,12.0,1.0,0.0,0
733,26,0.0,1.0,2.0,13.0,69.0,5.0,27.0,9.0,4.0,0.0,4.0,4.0,4.0,23.0,88.0,11.0,2.0,11.0,3.0,0.0,2
734,37,5.0,5.0,4.0,21.0,72.0,16.0,20.0,11.0,3.0,0.0,4.0,6.0,3.0,24.0,84.0,11.0,23.0,9.0,2.0,0.0,0
735,57,5.0,2.0,7.0,22.0,72.0,21.0,21.0,12.0,1.0,0.0,3.0,2.0,2.0,24.0,68.0,15.0,26.0,19.0,4.0,1.0,0
736,42,4.0,7.0,4.0,16.0,72.0,16.0,23.0,20.0,3.0,0.0,6.0,0.0,2.0,23.0,78.0,21.0,17.0,15.0,2.0,0.0,0
737,54,5.0,5.0,8.0,26.0,75.0,14.0,10.0,7.0,2.0,0.0,4.0,5.0,5.0,26.0,72.0,15.0,25.0,19.0,6.0,0.0,2
738,56,4.0,1.0,9.0,18.0,88.0,11.0,8.0,15.0,1.0,0.0,2.0,3.0,3.0,21.0,82.0,7.0,24.0,11.0,2.0,0.0,2
739,58,10.0,11.0,13.0,29.0,74.0,25.0,19.0,18.0,2.0,0.0,2.0,5.0,7.0,31.0,69.0,20.0,34.0,10.0,4.0,0.0,0
740,66,3.0,4.0,8.0,23.0,90.0,11.0,18.0,14.0,3.0,0.0,1.0,4.0,5.0,17.0,75.0,5.0,36.0,4.0,1.0,0.0,2
741,47,4.0,8.0,5.0,18.0,85.0,6.0,18.0,10.0,1.0,0.0,7.0,8.0,8.0,17.0,90.0,6.0,20.0,11.0,4.0,1.0,0
742,67,4.0,7.0,8.0,14.0,87.0,8.0,2.0,14.0,3.0,0.0,2.0,2.0,0.0,18.0,69.0,7.0,18.0,25.0,7.0,0.0,0
743,55,4.0,5.0,4.0,25.0,81.0,15.0,22.0,8.0,1.0,0.0,9.0,5.0,5.0,14.0,81.0,6.0,14.0,11.0,1.0,0.0,0
744,61,3.0,6.0,5.0,25.0,81.0,14.0,21.0,18.0,4.0,0.0,2.0,7.0,4.0,13.0,72.0,11.0,20.0,11.0,1.0,0.0,2
745,60,2.0,2.0,2.0,21.0,85.0,11.0,14.0,9.0,1.0,0.0,5.0,3.0,2.0,21.0,75.0,10.0,7.0,18.0,1.0,0.0,1
746,59,7.0,9.0,7.0,41.0,79.0,14.0,14.0,15.0,3.0,0.0,3.0,3.0,3.0,15.0,68.0,6.0,39.0,13.0,2.0,0.0,1
747,59,5.0,9.0,8.0,34.0,77.0,14.0,5.0,15.0,1.0,0.0,2.0,3.0,2.0,28.0,70.0,11.0,13.0,9.0,3.0,0.0,1
748,38,4.0,6.0,5.0,15.0,66.0,25.0,38.0,7.0,2.0,1.0,8.0,5.0,11.0,30.0,83.0,21.0,8.0,12.0,1.0,0.0,0
749,56,7.0,3.0,4.0,24.0,78.0,19.0,9.0,11.0,0.0,0.0,6.0,5.0,3.0,26.0,73.0,17.0,11.0,10.0,2.0,0.0,0
750,50,8.0,0.0,4.0,32.0,78.0,12.0,20.0,17.0,2.0,0.0,6.0,7.0,6.0,18.0,77.0,15.0,6.0,12.0,2.0,0.0,2
751,34,5.0,2.0,5.0,13.0,76.0,3.0,14.0,12.0,5.0,0.0,2.0,10.0,6.0,20.0,86.0,12.0,16.0,10.0,2.0,0.0,2
752,40,6.0,2.0,4.0,17.0,83.0,5.0,23.0,6.0,1.0,0.0,8.0,5.0,8.0,13.0,91.0,7.0,10.0,9.0,4.0,0.0,2
753,46,5.0,5.0,4.0,22.0,79.0,9.0,15.0,16.0,4.0,0.0,0.0,4.0,4.0,23.0,82.0,11.0,21.0,16.0,5.0,0.0,0
754,57,5.0,6.0,7.0,16.0,82.0,11.0,14.0,13.0,1.0,1.0,2.0,4.0,6.0,16.0,78.0,8.0,12.0,11.0,3.0,2.0,0
755,36,1.0,8.0,3.0,14.0,76.0,8.0,14.0,16.0,1.0,0.0,3.0,7.0,6.0,10.0,86.0,11.0,16.0,10.0,1.0,0.0,0
756,50,3.0,7.0,3.0,21.0,74.0,22.0,25.0,10.0,4.0,0.0,3.0,8.0,4.0,21.0,69.0,17.0,13.0,14.0,3.0,0.0,0
757,60,3.0,4.0,3.0,17.0,84.0,14.0,12.0,8.0,1.0,0.0,7.0,5.0,2.0,23.0,77.0,8.0,9.0,27.0,8.0,1.0,0
758,56,6.0,9.0,9.0,26.0,84.0,21.0,23.0,12.0,1.0,0.0,3.0,2.0,3.0,28.0,75.0,15.0,12.0,8.0,3.0,0.0,0
759,52,5.0,6.0,4.0,17.0,85.0,10.0,10.0,9.0,1.0,0.0,3.0,5.0,1.0,16.0,83.0,11.0,19.0,6.0,2.0,0.0,0
760,55,6.0,4.0,5.0,35.0,71.0,24.0,11.0,11.0,2.0,0.0,2.0,3.0,3.0,29.0,67.0,21.0,23.0,23.0,3.0,0.0,1
761,50,5.0,6.0,1.0,33.0,76.0,14.0,26.0,14.0,3.0,0.0,3.0,6.0,8.0,16.0,74.0,8.0,17.0,18.0,3.0,0.0,0
762,73,6.0,12.0,10.0,16.0,89.0,8.0,8.0,17.0,1.0,0.0,3.0,2.0,2.0,11.0,71.0,9.0,28.0,13.0,3.0,0.0,0
763,68,6.0,1.0,7.0,26.0,84.0,11.0,12.0,17.0,2.0,0.0,5.0,3.0,3.0,33.0,65.0,8.0,23.0,11.0,3.0,0.0,1
764,74,2.0,11.0,8.0,26.0,84.0,17.0,11.0,8.0,2.0,0.0,1.0,7.0,2.0,22.0,68.0,5.0,26.0,15.0,2.0,0.0,0
765,38,7.0,4.0,2.0,18.0,57.0,14.0,36.0,18.0,3.0,0.0,7.0,4.0,5.0,32.0,72.0,26.0,9.0,15.0,3.0,0.0,0
766,45,4.0,0.0,4.0,28.0,78.0,10.0,18.0,22.0,2.0,0.0,7.0,8.0,7.0,28.0,82.0,11.0,12.0,11.0,3.0,0.0,2
767,62,13.0,6.0,20.0,24.0,84.0,24.0,9.0,7.0,0.0,0.0,1.0,1.0,2.0,11.0,66.0,21.0,34.0,15.0,4.0,0.0,1
768,64,4.0,2.0,8.0,23.0,82.0,14.0,7.0,5.0,4.0,0.0,5.0,6.0,4.0,20.0,70.0,22.0,26.0,13.0,1.0,1.0,2
769,58,7.0,8.0,12.0,17.0,87.0,10.0,2.0,15.0,2.0,0.0,1.0,4.0,1.0,13.0,80.0,9.0,36.0,18.0,2.0,0.0,2
770,57,6.0,5.0,13.0,25.0,80.0,14.0,11.0,20.0,0.0,0.0,9.0,1.0,2.0,21.0,75.0,8.0,31.0,15.0,2.0,0.0,1
771,50,4.0,2.0,3.0,28.0,74.0,17.0,25.0,20.0,2.0,0.0,4.0,3.0,4.0,27.0,73.0,20.0,16.0,17.0,4.0,0.0,1
772,45,5.0,3.0,10.0,33.0,68.0,27.0,17.0,14.0,2.0,0.0,1.0,4.0,1.0,32.0,72.0,25.0,26.0,14.0,1.0,0.0,2
773,39,4.0,6.0,6.0,23.0,68.0,12.0,20.0,13.0,2.0,0.0,8.0,3.0,10.0,28.0,77.0,16.0,25.0,11.0,2.0,0.0,0
774,53,11.0,10.0,7.0,21.0,87.0,17.0,17.0,8.0,0.0,0.0,3.0,3.0,2.0,21.0,79.0,7.0,19.0,11.0,2.0,0.0,0
775,36,2.0,1.0,1.0,21.0,61.0,21.0,21.0,19.0,3.0,0.0,4.0,3.0,8.0,30.0,75.0,26.0,13.0,5.0,1.0,0.0,1
776,54,4.0,10.0,6.0,31.0,82.0,14.0,15.0,8.0,5.0,0.0,5.0,2.0,4.0,24.0,80.0,8.0,14.0,16.0,1.0,0.0,0
777,51,7.0,2.0,4.0,24.0,83.0,18.0,23.0,10.0,1.0,0.0,5.0,1.0,6.0,27.0,79.0,14.0,23.0,12.0,1.0,0.0,1
778,37,4.0,4.0,4.0,18.0,77.0,8.0,10.0,20.0,5.0,0.0,8.0,3.0,4.0,20.0,85.0,7.0,25.0,13.0,4.0,0.0,2
779,38,5.0,5.0,5.0,18.0,72.0,9.0,17.0,16.0,1.0,0.0,5.0,0.0,1.0,26.0,83.0,9.0,12.0,12.0,3.0,0.0,1
780,65,4.0,3.0,11.0,32.0,81.0,20.0,13.0,10.0,2.0,0.0,3.0,1.0,1.0,24.0,67.0,10.0,42.0,10.0,3.0,0.0,1
781,58,5.0,1.0,6.0,17.0,79.0,15.0,7.0,13.0,1.0,0.0,6.0,6.0,4.0,30.0,73.0,13.0,22.0,12.0,2.0,0.0,2
782,61,12.0,11.0,6.0,18.0,88.0,16.0,18.0,14.0,2.0,0.0,5.0,3.0,7.0,22.0,75.0,9.0,22.0,14.0,3.0,0.0,0
783,51,7.0,2.0,9.0,30.0,71.0,22.0,13.0,8.0,2.0,0.0,3.0,6.0,7.0,31.0,74.0,16.0,37.0,14.0,1.0,0.0,2
784,66,5.0,7.0,10.0,19.0,86.0,16.0,3.0,15.0,3.0,0.0,1.0,4.0,1.0,15.0,78.0,10.0,19.0,13.0,5.0,0.0,0
785,75,12.0,2.0,13.0,19.0,90.0,9.0,4.0,12.0,1.0,0.0,1.0,4.0,0.0,14.0,66.0,12.0,30.0,12.0,1.0,0.0,2
786,55,3.0,4.0,3.0,19.0,78.0,15.0,21.0,12.0,0.0,0.0,6.0,2.0,5.0,24.0,76.0,32.0,18.0,16.0,2.0,0.0,0
787,55,10.0,10.0,5.0,13.0,85.0,8.0,17.0,15.0,2.0,1.0,4.0,5.0,5.0,17.0,80.0,6.0,14.0,21.0,4.0,0.0,2
788,70,8.0,5.0,6.0,28.0,84.0,15.0,24.0,7.0,2.0,0.0,1.0,8.0,7.0,20.0,57.0,15.0,27.0,8.0,0.0,1.0,2
789,60,6.0,3.0,7.0,26.0,83.0,13.0,16.0,15.0,2.0,0.0,3.0,2.0,6.0,26.0,69.0,27.0,24.0,15.0,3.0,0.0,2
790,64,8.0,7.0,7.0,24.0,83.0,14.0,5.0,13.0,5.0,0.0,5.0,8.0,3.0,17.0,70.0,7.0,19.0,17.0,4.0,0.0,1
791,37,7.0,6.0,2.0,16.0,75.0,7.0,10.0,28.0,4.0,0.0,2.0,7.0,5.0,12.0,85.0,8.0,13.0,7.0,2.0,0.0,2
792,54,8.0,7.0,1.0,18.0,84.0,10.0,18.0,14.0,0.0,0.0,2.0,1.0,4.0,22.0,80.0,11.0,16.0,9.0,2.0,0.0,0
793,45,4.0,2.0,4.0,31.0,71.0,10.0,10.0,19.0,1.0,2.0,4.0,4.0,2.0,23.0,77.0,3.0,27.0,10.0,1.0,0.0,1
794,65,4.0,2.0,2.0,17.0,86.0,15.0,21.0,11.0,3.0,0.0,5.0,2.0,2.0,24.0,70.0,11.0,3.0,18.0,1.0,0.0,0
795,39,4.0,1.0,3.0,28.0,63.0,7.0,15.0,18.0,4.0,0.0,6.0,5.0,5.0,26.0,80.0,19.0,19.0,14.0,1.0,0.0,1
